time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010463559633	5.93319	-12.8365	-2.70263	-0.635452	-1.08369	lidar	0.31201	5.86379	-12.8408	5.85	-12.85	-2.72861	1.81907
1477010463609635	5.83462	-12.7692	-2.5644	-0.682867	-1.07503	radar	0.442769	5.73761	-12.8672	5.7	-12.8	-2.99988	0.999964
1477010463659638	5.68025	-12.7072	-2.64546	-0.701328	-1.04074	lidar	1.18314	5.55118	-12.7486	5.55	-12.75	-2.99985	0.999954
1477010463709638	5.6046	-12.6525	-2.28662	-0.743509	-1.02618	radar	2.4487	5.45236	-12.7392	5.45	-12.7	-2.00001	1
1477010463759639	5.47261	-12.5936	-2.34809	-0.761107	-0.993471	lidar	1.01737	5.35556	-12.6423	5.35	-12.65	-1.99998	0.999994
1477010463809706	5.36816	-12.4977	-2.55529	-0.807895	-0.992644	radar	0.775656	5.26451	-12.5511	5.25	-12.55	-1.99732	1.99733
1477010463859774	5.2414	-12.4155	-2.60396	-0.830885	-0.966251	lidar	0.694327	5.13769	-12.4355	5.15	-12.45	-1.9973	1.9973
1477010463914701	5.14833	-12.321	-2.57409	-0.877415	-0.960518	radar	0.688927	5.1317	-12.5744	5.05	-12.35	-1.8206	1.82059
1477010463969629	5.02702	-12.2217	-2.60883	-0.906148	-0.936819	lidar	0.461434	4.94432	-12.2438	4.95	-12.25	-1.82058	1.82058
1477010464019634	4.90927	-12.0733	-3.16922	-0.952054	-0.940112	radar	4.94782	4.89215	-12.1623	4.85	-12.1	-1.9998	2.99969
1477010464069639	4.80016	-11.9488	-3.18752	-0.984582	-0.925667	lidar	0.160859	4.75047	-11.9578	4.75	-11.95	-1.9998	2.9997
1477010464119638	4.73796	-11.8521	-2.74579	-1.02787	-0.919475	radar	3.49883	4.6421	-11.7788	4.7	-11.85	-1.00002	2.00003
1477010464169638	4.66042	-11.7383	-2.74999	-1.06624	-0.912014	lidar	0.0381422	4.63967	-11.7513	4.65	-11.75	-1.00001	2.00002
1477010464219690	4.57707	-11.5922	-3.05146	-1.10791	-0.908762	radar	1.55062	4.58347	-11.632	4.6	-11.6	-0.998955	2.99688
1477010464269742	4.5272	-11.4524	-3.03947	-1.16344	-0.918922	lidar	0.0943969	4.56619	-11.4576	4.55	-11.45	-0.99896	2.99689
1477010464319689	4.4647	-11.2987	-3.14831	-1.20956	-0.91881	radar	0.272302	4.46846	-11.2092	4.5	-11.3	-1.00106	3.00319
1477010464369636	4.42653	-11.1469	-3.14383	-1.26546	-0.928827	lidar	0.0726703	4.46017	-11.1425	4.45	-11.15	-1.00106	3.00319
1477010464424678	4.42294	-11.0442	-2.44761	-1.33578	-0.951523	radar	7.60733	4.43672	-11.0976	4.45	-11.05	0	1.8168
1477010464479720	4.40513	-10.9182	-2.43164	-1.39302	-0.956728	lidar	0.123095	4.43803	-10.9525	4.45	-10.95	0	1.81679
1477010464529697	4.37714	-10.7734	-2.66515	-1.43652	-0.950766	radar	0.897807	4.40556	-10.7068	4.45	-10.8	0	3.00139
1477010464579674	4.38627	-10.6407	-2.65861	-1.49991	-0.966634	lidar	0.301767	4.45507	-10.6618	4.45	-10.65	0	3.00138
1477010464629664	4.40664	-10.5496	-2.21913	-1.57002	-0.993688	radar	3.56026	4.44716	-10.5583	4.45	-10.55	0	2.00041
1477010464679655	4.42018	-10.4374	-2.22186	-1.62731	-1.00119	lidar	0.0601521	4.45187	-10.4417	4.45	-10.45	0	2.00038
1477010464729676	4.42606	-10.3065	-2.38826	-1.6731	-0.994674	radar	0.58971	4.45602	-10.2142	4.5	-10.3	0.999584	2.99875
1477010464779698	4.4721	-10.172	-2.42754	-1.74682	-1.01789	lidar	0.496053	4.55349	-10.1343	4.55	-10.15	0.999574	2.99871
1477010464834700	4.48936	-10.0108	-2.73654	-1.78434	-0.992927	radar	1.95681	4.56608	-10.005	4.55	-10	0	2.72717
1477010464889703	4.53576	-9.85834	-2.75689	-1.84669	-1.00043	lidar	0.0533506	4.55922	-9.84124	4.55	-9.85	0	2.72714
1477010464944669	4.59083	-9.71942	-2.67492	-1.91397	-1.01545	radar	0.252223	4.62339	-9.6559	4.65	-9.7	1.8193	2.72895
1477010464999636	4.67509	-9.56579	-2.74072	-1.99092	-1.03604	lidar	0.368974	4.7439	-9.53522	4.75	-9.55	1.81929	2.72894
1477010465049633	4.71193	-9.40023	-3.08601	-2.00022	-0.979431	radar	3.65927	4.74852	-9.27389	4.8	-9.4	1.00006	3.00019
1477010465099631	4.79968	-9.25255	-3.13178	-2.06151	-0.991468	lidar	0.140139	4.8446	-9.24095	4.85	-9.25	1.00005	3.00015
1477010465149630	4.92135	-9.15128	-2.85616	-2.17262	-1.07213	radar	4.24902	4.98605	-9.20516	4.95	-9.15	2.00004	2.00005
1477010465199629	5.01098	-9.03365	-2.87062	-2.22912	-1.07493	lidar	0.00984807	5.02283	-9.03066	5.05	-9.05	2.00004	2.00004
1477010465249644	5.04112	-8.89325	-3.10175	-2.19905	-0.959443	radar	9.16346	5.12819	-8.95913	5.1	-8.9	0.999704	2.99911
1477010465299660	5.14072	-8.7611	-3.13193	-2.24794	-0.960323	lidar	0.0537373	5.14109	-8.73073	5.15	-8.75	0.999689	2.99907
1477010465354651	5.27152	-8.65022	-3.05221	-2.32816	-0.997497	radar	1.11548	5.33883	-8.81618	5.25	-8.65	1.81848	1.81849
1477010465409643	5.3787	-8.54306	-3.00514	-2.38031	-0.994902	lidar	0.0570727	5.36408	-8.56805	5.35	-8.55	1.81846	1.81846
1477010465459626	5.40888	-8.41396	-3.03139	-2.34029	-0.865611	radar	9.74084	5.38848	-8.31037	5.45	-8.4	2.00068	3.00103
1477010465509610	5.5289	-8.29216	-3.09071	-2.38399	-0.865958	lidar	0.109361	5.53874	-8.25196	5.55	-8.25	2.00066	3.00099
1477010465559622	5.64209	-8.18164	-3.10185	-2.42469	-0.863885	radar	0.278955	5.56632	-8.04704	5.65	-8.15	1.99952	1.99953
1477010465609635	5.75994	-8.07673	-3.11072	-2.46541	-0.8616	lidar	0.043142	5.7459	-8.05196	5.75	-8.05	1.9995	1.9995
1477010465659638	5.80481	-7.96541	-2.97261	-2.43528	-0.748944	radar	7.9166	5.78426	-7.91676	5.8	-7.95	0.999944	1.99989
1477010465709641	5.89865	-7.88119	-2.90463	-2.46912	-0.745992	lidar	0.151683	5.84978	-7.88144	5.85	-7.85	0.999939	1.99988
1477010465759698	5.97749	-7.78002	-2.83969	-2.47049	-0.69047	radar	2.31	5.92249	-7.69769	5.95	-7.75	1.99772	1.99772
1477010465809756	6.08119	-7.68756	-2.83005	-2.49965	-0.685623	lidar	0.173427	6.04031	-7.64732	6.05	-7.65	1.99771	1.9977
1477010465864704	6.17274	-7.58916	-2.73057	-2.5058	-0.635405	radar	1.9337	6.16773	-7.55437	6.15	-7.55	1.8199	1.8199
1477010465919652	6.28429	-7.49597	-2.7167	-2.53475	-0.63001	lidar	0.207516	6.23866	-7.45306	6.25	-7.45	1.8199	1.81991
1477010465969718	6.40948	-7.40887	-2.79234	-2.57243	-0.64462	radar	1.25741	6.25322	-7.17734	6.4	-7.35	2.99605	1.99736
1477010466019784	6.54503	-7.31066	-2.87613	-2.59826	-0.637781	lidar	0.247521	6.55461	-7.24907	6.55	-7.25	2.99605	1.99736
1477010466074711	6.67877	-7.23162	-2.86494	-2.63193	-0.635632	radar	0.00467461	6.67172	-7.23041	6.65	-7.2	1.8206	0.910303
1477010466129638	6.79758	-7.16446	-2.8053	-2.66539	-0.635228	lidar	0.159925	6.74664	-7.15616	6.75	-7.15	1.8206	0.910298
1477010466179676	6.83269	-7.10246	-2.33472	-2.64572	-0.552543	radar	7.37648	6.79888	-6.99594	6.85	-7.05	1.99848	1.99848
1477010466229715	6.94928	-7.02454	-2.40223	-2.66419	-0.54257	lidar	0.249688	6.95342	-6.96092	6.95	-6.95	1.99846	1.99846
1477010466284723	7.07629	-6.9603	-2.43078	-2.69316	-0.540962	radar	0.13234	7.17955	-6.9446	7.1	-6.85	2.72688	1.81792
1477010466339731	7.22886	-6.85413	-2.57666	-2.70198	-0.518034	lidar	1.05867	7.24929	-6.7261	7.25	-6.75	2.72688	1.81792
1477010466394730	7.28138	-6.79264	-2.07355	-2.68457	-0.443751	radar	7.60034	7.42782	-6.72337	7.35	-6.65	1.81821	1.81821
1477010466449729	7.42399	-6.68653	-2.24465	-2.68354	-0.41577	lidar	1.33467	7.46332	-6.54842	7.45	-6.55	1.81821	1.81821
1477010466504757	7.52808	-6.62456	-2.19008	-2.69591	-0.401384	radar	0.334795	7.54452	-6.5069	7.55	-6.5	1.81726	0.908632
1477010466559785	7.65193	-6.5445	-2.263	-2.70304	-0.385663	lidar	0.386258	7.65373	-6.46481	7.65	-6.45	1.81726	0.908632
1477010466614740	7.81081	-6.48412	-2.55078	-2.74093	-0.412755	radar	1.68355	7.8635	-6.45394	7.8	-6.4	2.72951	0.909839
1477010466669696	7.94853	-6.40838	-2.59779	-2.751	-0.399742	lidar	0.242832	7.94162	-6.34466	7.95	-6.35	2.72948	0.909826
1477010466719684	7.99344	-6.34811	-2.11788	-2.72543	-0.334487	radar	5.95819	7.89525	-6.11857	8.05	-6.25	2.00047	2.00048
1477010466769672	8.11263	-6.26188	-2.22187	-2.71726	-0.308486	lidar	0.865147	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048
1477010466824677	8.22934	-6.19948	-2.22641	-2.72501	-0.297451	radar	0.341614	8.31423	-6.05705	8.3	-6.05	2.72702	1.81801
1477010466879683	8.38406	-6.09449	-2.39034	-2.71104	-0.264907	lidar	1.32084	8.45315	-5.97158	8.45	-5.95	2.727	1.818
1477010466929651	8.4799	-6.03447	-2.28038	-2.70771	-0.242764	radar	0.671506	8.53167	-5.90349	8.55	-5.9	2.00127	1.00064
1477010466979619	8.60981	-5.94235	-2.39437	-2.69421	-0.216076	lidar	0.821611	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064
1477010467029625	8.74796	-5.88261	-2.56817	-2.71202	-0.227644	radar	0.778558	8.88764	-5.82241	8.8	-5.75	2.99963	1.99976
1477010467079632	8.89737	-5.7745	-2.70911	-2.69181	-0.194764	lidar	1.21372	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974
1477010467129707	8.98472	-5.7036	-2.39673	-2.66675	-0.144097	radar	3.84416	9.21669	-5.64514	9.05	-5.55	1.99699	1.997
1477010467179782	9.12101	-5.59066	-2.53741	-2.64035	-0.109593	lidar	1.29452	9.15342	-5.45253	9.15	-5.45	1.997	1.99701
1477010467234830	9.20477	-5.50825	-2.26249	-2.61246	-0.0642538	radar	2.90452	9.16723	-5.29709	9.25	-5.35	1.8166	1.81659
1477010467289878	9.33796	-5.38309	-2.40458	-2.58018	-0.028277	lidar	1.38206	9.34852	-5.23619	9.35	-5.25	1.8166	1.81659
1477010467344757	9.42229	-5.29926	-2.21163	-2.55472	0.00697123	radar	1.69068	9.39027	-5.1041	9.45	-5.15	1.8222	1.82219
1477010467399636	9.54333	-5.17634	-2.33687	-2.52315	0.0378919	lidar	1.05698	9.54207	-5.04728	9.55	-5.05	1.82219	1.82219
1477010467449735	9.66045	-5.10157	-2.50751	-2.53256	0.0196546	radar	0.832895	9.62802	-5.02338	9.65	-5	1.99604	0.998028
1477010467499834	9.76753	-5.00517	-2.55476	-2.51742	0.0334176	lidar	0.249694	9.75	-4.94288	9.75	-4.95	1.99605	0.998028
1477010467554811	9.8451	-4.92006	-2.29353	-2.48667	0.0742388	radar	2.07678	9.88102	-4.86216	9.85	-4.85	1.81895	1.81894
1477010467609788	9.95145	-4.8183	-2.34785	-2.46943	0.0872544	lidar	0.199138	9.94502	-4.76247	9.95	-4.75	1.81894	1.81894
1477010467664743	10.0193	-4.73314	-2.10299	-2.4357	0.127368	radar	2.15345	10.0747	-4.62454	10.05	-4.6	1.81966	2.72951
1477010467719699	10.1309	-4.59147	-2.2646	-2.39606	0.160148	lidar	1.26537	10.1384	-4.4533	10.15	-4.45	1.81965	2.72948
1477010467774672	10.2189	-4.49434	-2.26334	-2.37724	0.171149	radar	0.334238	10.1743	-4.32841	10.25	-4.35	1.81908	1.81907
1477010467829645	10.3292	-4.35679	-2.39814	-2.34519	0.194216	lidar	0.676799	10.3492	-4.25956	10.35	-4.25	1.81908	1.81907
1477010467879630	10.4154	-4.25991	-2.39292	-2.32654	0.206313	radar	0.387282	10.56	-4.15868	10.45	-4.1	2.00061	3.0009
1477010467929615	10.5256	-4.09951	-2.58954	-2.28569	0.237669	lidar	1.39047	10.5557	-3.96034	10.55	-3.95	2.0006	3.0009
1477010467979624	10.6482	-3.99044	-2.8082	-2.30029	0.199304	radar	1.83457	10.7738	-3.89129	10.65	-3.85	1.99963	1.99964
1477010468029634	10.7509	-3.84022	-2.92008	-2.27033	0.219438	lidar	0.560881	10.7394	-3.74821	10.75	-3.75	1.99962	1.99962
1477010468079642	10.7644	-3.71813	-2.47723	-2.17733	0.335188	radar	10.2619	10.7674	-3.58281	10.8	-3.6	0.999844	2.99952
1477010468129651	10.8513	-3.55279	-2.64525	-2.13644	0.36009	lidar	0.958257	10.8596	-3.4348	10.85	-3.45	0.999834	2.99949
1477010468179635	10.9639	-3.43997	-2.86912	-2.16401	0.29269	radar	4.32195	10.9601	-3.36033	10.95	-3.35	2.00065	2.00064
1477010468229619	11.0488	-3.29599	-2.93614	-2.14093	0.301371	lidar	0.138039	11.0504	-3.25128	11.05	-3.25	2.00064	2.00064
1477010468279692	11.0728	-3.16712	-2.67329	-2.06934	0.382522	radar	5.0613	11.0282	-3.07488	11.1	-3.1	0.998546	2.99563
1477010468329766	11.1456	-3.01039	-2.78209	-2.03882	0.394511	lidar	0.320636	11.1569	-2.944	11.15	-2.95	0.998526	2.9956
1477010468384690	11.1376	-2.86196	-2.46723	-1.93015	0.522584	radar	12.9796	11.1386	-2.78926	11.15	-2.8	0	2.73104
1477010468439615	11.1806	-2.70565	-2.53917	-1.89009	0.533598	lidar	0.27774	11.141	-2.65084	11.15	-2.65	0	2.73102
1477010468494625	11.187	-2.55815	-2.47687	-1.81451	0.601445	radar	3.46115	11.1042	-2.54354	11.15	-2.55	0	1.81785
1477010468549635	11.2041	-2.4422	-2.41705	-1.7795	0.602666	lidar	0.188737	11.1497	-2.45904	11.15	-2.45	0	1.81785
1477010468599702	11.2851	-2.35892	-2.40022	-1.84083	0.462468	radar	15.8134	11.1658	-2.25651	11.25	-2.25	1.99733	3.99465
1477010468649769	11.3326	-2.16693	-2.63169	-1.80967	0.470353	lidar	1.0285	11.3591	-2.05184	11.35	-2.05	1.99733	3.99465
1477010468704758	11.3439	-2.01697	-2.61041	-1.75543	0.511366	radar	1.10309	11.3117	-1.92025	11.35	-1.95	0	1.81854
1477010468759748	11.3656	-1.87274	-2.61681	-1.72534	0.513166	lidar	0.0147401	11.3504	-1.8663	11.35	-1.85	0	1.81853
1477010468814741	11.38	-1.72598	-2.62382	-1.6876	0.527771	radar	0.167185	11.4185	-1.70062	11.35	-1.7	0	2.72762
1477010468869734	11.3903	-1.56331	-2.67732	-1.6534	0.532623	lidar	0.12686	11.3568	-1.53205	11.35	-1.55	0	2.72762
1477010468924749	11.3299	-1.39775	-2.72812	-1.53511	0.664009	radar	10.517	11.2541	-1.38373	11.3	-1.4	-0.908846	2.72653
1477010468979764	11.3089	-1.24778	-2.72474	-1.49099	0.670784	lidar	0.233145	11.2429	-1.24238	11.25	-1.25	-0.908846	2.72653
1477010469034705	11.2122	-1.03957	-3.09037	-1.35556	0.818286	radar	14.1439	11.0754	-1.08747	11.15	-1.1	-1.82014	2.73021
1477010469089646	11.1521	-0.89772	-3.02309	-1.29839	0.829657	lidar	0.581171	11.0544	-0.927069	11.05	-0.949999	-1.82013	2.73021
1477010469139628	11.0805	-0.736813	-3.1619	-1.23133	0.86682	radar	1.16915	10.9247	-0.791254	11	-0.799999	-1.00036	3.00107
1477010469189611	11.0113	-0.609203	-3.10805	-1.17805	0.876527	lidar	0.317809	10.9434	-0.640459	10.95	-0.65	-1.00035	3.00104
1477010469239610	10.8888	-0.423791	-3.50341	-1.08599	0.951019	radar	5.60777	10.7146	-0.485949	10.85	-0.5	-2.00003	3.00006
1477010469289610	10.7946	-0.304408	-3.41692	-1.02662	0.963717	lidar	0.357195	10.7471	-0.362528	10.75	-0.35	-2.00002	3.00003
1477010469344622	10.7017	-0.167573	-3.30949	-0.975098	0.959303	radar	0.320005	10.6895	-0.304531	10.65	-0.3	-1.81779	0.908892
1477010469399634	10.5894	-0.109273	-3.08692	-0.892901	0.992705	lidar	1.82179	10.547	-0.266677	10.55	-0.25	-1.81778	0.908893
1477010469449624	10.4394	0.0395323	-3.57062	-0.817911	1.03808	radar	5.47289	10.5032	-0.154501	10.4	-0.15	-3.00061	2.00041
1477010469499614	10.3052	0.0938579	-3.41539	-0.735385	1.07196	lidar	1.51334	10.2485	-0.0475524	10.25	-0.0499992	-3.0006	2.00041
1477010469549703	10.2152	0.151661	-2.97447	-0.683853	1.0586	radar	3.41078	10.1407	-0.0721585	10.15	-0.0499992	-1.99645	0
1477010469599792	10.0902	0.148458	-2.79562	-0.587167	1.10672	lidar	2.79839	10.0313	-0.0518611	10.05	-0.0499992	-1.99644	0
1477010469654702	9.95221	0.221324	-2.91494	-0.518967	1.11854	radar	1.18143	10.0898	-0.00166396	9.9	9.49949e-07	-2.73175	0.910584
1477010469709612	9.80406	0.221645	-2.80856	-0.417528	1.1617	lidar	2.11054	9.74695	0.0464954	9.75	0.0500011	-2.73174	0.910584
1477010469759688	9.64281	0.274425	-3.05369	-0.34936	1.17501	radar	1.66619	9.50401	0.0833188	9.6	0.100001	-2.99544	0.998471
1477010469809764	9.4933	0.274324	-3.00523	-0.262042	1.20549	lidar	1.02343	9.45825	0.149456	9.45	0.15	-2.99545	0.998471
1477010469864720	9.3886	0.27095	-2.39445	-0.181698	1.21539	radar	5.80306	9.22819	0.16178	9.35	0.15	-1.81963	0
1477010469919677	9.25773	0.250224	-2.36489	-0.089645	1.24221	lidar	0.748094	9.24456	0.139817	9.25	0.15	-1.81962	0
1477010469969667	9.10246	0.26672	-2.71543	-0.0321898	1.23766	radar	1.86513	9.0729	0.205961	9.1	0.2	-3.00059	1.0002
1477010470019657	8.96643	0.262964	-2.71519	0.0324876	1.24055	lidar	0.00926951	8.96281	0.250937	8.95	0.25	-3.0006	1.0002
1477010470069658	8.82056	0.257599	-2.82517	0.0914347	1.2373	radar	0.208687	8.84168	0.257617	8.8	0.25	-2.99995	0
1477010470119659	8.67671	0.241586	-2.8328	0.152908	1.23656	lidar	0.0235031	8.65606	0.24536	8.65	0.25	-2.99994	0
1477010470169772	8.52983	0.219269	-2.87238	0.211998	1.23309	radar	0.138755	8.43549	0.247188	8.5	0.25	-2.99323	0
1477010470219886	8.38308	0.20103	-2.88163	0.262201	1.22052	lidar	0.235395	8.34184	0.250769	8.35	0.25	-2.9932	0
1477010470274784	8.24184	0.16326	-2.79871	0.32556	1.21748	radar	0.22179	8.27073	0.243988	8.2	0.25	-2.73233	0
1477010470329682	8.09041	0.148635	-2.78941	0.363492	1.18732	lidar	0.893164	8.03847	0.260731	8.05	0.25	-2.73234	0
1477010470379643	7.94612	0.109212	-2.94617	0.405876	1.16825	radar	0.700783	7.98053	0.204587	7.9	0.2	-3.00234	-1.00078
1477010470429605	7.80158	0.0732074	-2.94423	0.444422	1.14748	lidar	0.58717	7.73327	0.149199	7.75	0.15	-3.00231	-1.00077
1477010470479672	7.63331	0.025816	-3.21894	0.472359	1.11265	radar	2.28068	7.46173	0.143776	7.6	0.15	-2.99599	0
1477010470529740	7.48987	0.00304083	-3.16114	0.490192	1.07395	lidar	1.36486	7.45455	0.149294	7.45	0.15	-2.99596	0
1477010470584745	7.39335	-0.0628287	-2.65966	0.56294	1.0969	radar	4.81178	7.37986	0.0951006	7.35	0.100001	-1.81801	-0.908998
1477010470639750	7.27641	-0.0882475	-2.57474	0.587023	1.06023	lidar	1.27426	7.26713	0.055036	7.25	0.0500011	-1.81801	-0.908998
1477010470694797	7.1257	-0.154437	-2.95853	0.611459	1.01814	radar	4.23948	7.32548	-0.0461763	7.1	-0.0499995	-2.72495	-1.81664
1477010470749845	6.98773	-0.219454	-2.92318	0.645093	0.995266	lidar	0.614507	6.93127	-0.133333	6.95	-0.15	-2.72492	-1.81662
1477010470804752	6.94971	-0.312703	-2.22452	0.749197	1.06425	radar	9.70187	7.09668	-0.264116	6.9	-0.25	-0.910634	-1.82126
1477010470859660	6.8625	-0.383176	-2.19802	0.798122	1.05464	lidar	0.109819	6.84796	-0.34284	6.85	-0.35	-0.910622	-1.82124
1477010470909720	6.6896	-0.473227	-3.05768	0.780986	0.957991	radar	20.5069	6.64638	-0.45061	6.7	-0.45	-2.99641	-1.99759
1477010470959781	6.57938	-0.571556	-3.04133	0.820401	0.949266	lidar	0.123651	6.54772	-0.536719	6.55	-0.549999	-2.99637	-1.99757
1477010471014729	6.52399	-0.716947	-2.66282	0.934254	1.03493	radar	5.56831	6.50462	-0.718	6.5	-0.7	-0.909955	-2.72986
1477010471069677	6.44274	-0.840823	-2.66912	0.993751	1.03759	lidar	0.01416	6.45451	-0.851695	6.45	-0.85	-0.909955	-2.72986
1477010471119716	6.40165	-0.977236	-2.53048	1.08835	1.09702	radar	2.39142	6.42547	-0.999512	6.4	-1	-0.999224	-2.99766
1477010471169756	6.34501	-1.11151	-2.58736	1.15192	1.1058	lidar	0.165787	6.3554	-1.1624	6.35	-1.15	-0.99921	-2.99763
1477010471224778	6.27815	-1.25009	-2.63997	1.20527	1.09463	radar	0.374631	6.14523	-1.27904	6.3	-1.3	-0.908722	-2.72618
1477010471279801	6.2275	-1.40756	-2.70424	1.27115	1.10011	lidar	0.137025	6.2299	-1.45381	6.25	-1.45	-0.908718	-2.72616
1477010471334717	6.25142	-1.65975	-2.92443	1.45839	1.28525	radar	18.1142	6.37158	-1.60661	6.3	-1.6	0.910485	-2.73144
1477010471389633	6.26038	-1.79386	-2.82485	1.53468	1.29162	lidar	0.524846	6.34473	-1.75136	6.35	-1.75	0.910481	-2.73144
1477010471439714	6.26556	-1.92202	-2.77669	1.60009	1.29232	radar	0.13359	6.34	-1.88987	6.35	-1.9	0	-2.99515
1477010471489795	6.28918	-2.0514	-2.74012	1.67291	1.30095	lidar	0.271341	6.35828	-2.03886	6.35	-2.05	0	-2.99515
1477010471544769	6.30613	-2.16614	-2.524	1.73384	1.28033	radar	1.17936	6.45002	-2.23466	6.35	-2.2	0	-2.72856
1477010471599744	6.333	-2.3121	-2.55339	1.80351	1.27863	lidar	0.0519162	6.34057	-2.34076	6.35	-2.35	0	-2.72854
1477010471654796	6.38249	-2.48767	-2.79496	1.88163	1.29177	radar	0.974478	6.4979	-2.56206	6.4	-2.5	0.908227	-2.7247
1477010471709849	6.43689	-2.63639	-2.80657	1.95364	1.29217	lidar	0.0244614	6.45265	-2.65056	6.45	-2.65	0.908223	-2.72467
1477010471764848	6.45441	-2.6903	-2.04337	2.00474	1.25237	radar	8.63966	6.46538	-2.81029	6.45	-2.8	0	-2.72732
1477010471819848	6.4923	-2.82885	-2.12912	2.05498	1.23028	lidar	0.811216	6.45762	-2.94003	6.45	-2.95	0	-2.7273
1477010471874849	6.55253	-2.99224	-2.51443	2.10583	1.21649	radar	2.52884	6.36717	-3.08903	6.5	-3.15	0.909078	-3.6363
1477010471929851	6.60621	-3.16556	-2.61968	2.1393	1.17881	lidar	2.00806	6.54349	-3.33906	6.55	-3.35	0.90907	-3.63626
1477010471984794	6.66767	-3.29722	-2.5081	2.18537	1.15557	radar	1.51307	6.6454	-3.53435	6.6	-3.5	0.910038	-2.7301
1477010472039737	6.72571	-3.47222	-2.61224	2.20578	1.10839	lidar	2.61555	6.65608	-3.67065	6.65	-3.65	0.910033	-2.7301
1477010472094797	6.78632	-3.59247	-2.42497	2.24547	1.08302	radar	1.87425	6.70981	-3.81998	6.7	-3.8	0.908095	-2.7243
1477010472149858	6.84021	-3.76095	-2.51135	2.25385	1.02895	lidar	2.87863	6.74422	-3.95901	6.75	-3.95	0.908091	-2.72428
1477010472204746	6.89359	-3.86704	-2.26586	2.28713	1.00282	radar	2.2445	6.72525	-4.05329	6.8	-4.1	0.910949	-2.73284
1477010472259634	6.94154	-4.03294	-2.34902	2.28278	0.941594	lidar	3.55476	6.83817	-4.25449	6.85	-4.25	0.910945	-2.73284
1477010472309642	6.98265	-4.11708	-2.04773	2.30858	0.91764	radar	2.65452	6.86491	-4.32753	6.9	-4.35	0.999834	-1.99968
1477010472359651	7.0256	-4.25415	-2.11304	2.30427	0.866683	lidar	2.68751	6.94879	-4.45387	6.95	-4.45	0.999829	-1.99966
1477010472409738	7.12612	-4.39533	-2.67455	2.32985	0.851972	radar	5.86601	6.99339	-4.57763	7.05	-4.6	1.99653	-2.99479
1477010472459825	7.19645	-4.55513	-2.74095	2.32236	0.801095	lidar	2.76898	7.14339	-4.76622	7.15	-4.75	1.99653	-2.99479
1477010472509776	7.25325	-4.64516	-2.42057	2.34322	0.779609	radar	2.50071	7.11889	-4.79341	7.2	-4.85	1.00098	-2.00196
1477010472559728	7.31543	-4.78266	-2.46797	2.33869	0.735922	lidar	1.79028	7.25883	-4.94719	7.25	-4.95	1.00097	-2.00194
1477010472614692	7.39268	-4.89068	-2.38698	2.36119	0.717643	radar	0.943814	7.28536	-5.09276	7.3	-5.1	0.90969	-2.72906
1477010472669657	7.44741	-5.04998	-2.434	2.33855	0.65637	lidar	3.08457	7.33925	-5.24908	7.35	-5.25	0.909677	-2.72904
1477010472719663	7.56364	-5.19429	-3.02837	2.35695	0.64512	radar	6.33849	7.33914	-5.30864	7.45	-5.4	1.99976	-2.99964
1477010472769669	7.63591	-5.36545	-3.07352	2.33174	0.588215	lidar	2.59265	7.5499	-5.55354	7.55	-5.55	1.99976	-2.99964
1477010472819650	7.68944	-5.45581	-2.56109	2.33985	0.563788	radar	5.20719	7.59167	-5.64447	7.6	-5.65	1.00038	-2.00076
1477010472869632	7.74275	-5.59835	-2.5875	2.31963	0.516143	lidar	1.71085	7.64483	-5.73357	7.65	-5.75	1.00037	-2.00074
1477010472924680	7.84629	-5.73108	-2.84223	2.33573	0.505238	radar	1.64959	7.6402	-5.81769	7.75	-5.9	1.81659	-2.7249
1477010472979728	7.92116	-5.89999	-2.87946	2.31392	0.456401	lidar	1.78516	7.84396	-6.051	7.85	-6.05	1.81659	-2.7249
1477010473034718	7.97602	-5.98658	-2.30848	2.32297	0.437812	radar	5.2045	7.91394	-6.15143	7.9	-6.15	0.909251	-1.81851
1477010473089709	8.0299	-6.12946	-2.3388	2.30205	0.393905	lidar	1.45138	7.95018	-6.25957	7.95	-6.25	0.909247	-1.81849
1477010473144782	8.12882	-6.24983	-2.55404	2.3175	0.388456	radar	0.816339	8.10134	-6.38026	8.05	-6.35	1.81576	-1.81577
1477010473199855	8.20557	-6.38163	-2.57141	2.31282	0.363133	lidar	0.500361	8.15891	-6.45832	8.15	-6.45	1.81577	-1.81577
1477010473254746	8.32191	-6.51446	-2.85226	2.32892	0.360241	radar	1.27252	8.3424	-6.65648	8.25	-6.6	1.8218	-2.73269
1477010473309637	8.40259	-6.6622	-2.86651	2.31574	0.328068	lidar	0.75054	8.33273	-6.74641	8.35	-6.75	1.8218	-2.73269
1477010473364703	8.48769	-6.77212	-2.64078	2.32328	0.316754	radar	1.163	8.46635	-6.96022	8.4	-6.9	0.907987	-2.72401
1477010473419770	8.54658	-6.92659	-2.65802	2.29397	0.270937	lidar	1.46696	8.44383	-7.03914	8.45	-7.05	0.907988	-2.72398
